frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon
1551288158.468476681,192.168.10.102,192.168.10.104,5683,43579,12,68,2,14499,,
1551288158.469097430,192.168.10.105,192.168.10.102,34327,5683,37,3,0,10312,,/floor_1_light
1551288158.469207539,192.168.10.102,192.168.10.105,5683,34327,12,68,2,10312,,
1551288159.468398785,192.168.10.102,192.168.10.104,55569,5683,12,69,0,14583,,
1551288159.469046658,192.168.10.104,192.168.10.102,5683,55569,12,0,2,14583,,
1551288159.470309180,192.168.10.102,192.168.10.105,38698,5683,12,69,0,41810,,
1551288159.470798504,192.168.10.105,192.168.10.102,5683,38698,12,0,2,41810,,
1551288160.470918513,192.168.10.102,192.168.10.104,59497,5683,12,69,0,27287,,
1551288160.471444254,192.168.10.104,192.168.10.102,5683,59497,12,0,2,27287,,
1551288160.472443045,192.168.10.102,192.168.10.105,42765,5683,12,69,0,11100,,
1551288160.473919363,192.168.10.105,192.168.10.102,5683,42765,12,0,2,11100,,
1551288160.474656765,192.168.10.105,192.168.10.102,48128,5683,38,3,0,16546,,/floor_1_light
1551288160.474787940,192.168.10.102,192.168.10.105,5683,48128,12,68,2,16546,,
1551288161.473297173,192.168.10.102,192.168.10.104,50335,5683,12,69,0,6393,,
1551288161.473801473,192.168.10.104,192.168.10.102,32770,5683,29,3,0,22997,,/floor_1_temp
1551288161.473958420,192.168.10.102,192.168.10.104,5683,32770,12,68,2,22997,,
1551288161.474443077,192.168.10.104,192.168.10.102,5683,50335,12,0,2,6393,,
1551288161.474611701,192.168.10.102,192.168.10.105,38143,5683,12,69,0,8774,,
1551288161.475236791,192.168.10.105,192.168.10.102,5683,38143,12,0,2,8774,,
1551288162.475868046,192.168.10.102,192.168.10.104,60007,5683,12,69,0,54579,,
1551288162.476328036,192.168.10.102,192.168.10.105,34392,5683,12,69,0,30424,,
1551288162.476579315,192.168.10.104,192.168.10.102,5683,60007,12,0,2,54579,,
1551288162.476684722,192.168.10.105,192.168.10.102,5683,34392,12,0,2,30424,,
1551288163.478717005,192.168.10.102,192.168.10.105,60536,5683,12,69,0,32175,,
1551288163.478746623,192.168.10.102,192.168.10.104,59180,5683,12,69,0,53365,,
1551288163.479287941,192.168.10.105,192.168.10.102,5683,60536,12,0,2,32175,,
1551288163.479375628,192.168.10.104,192.168.10.102,44483,5683,29,3,0,2539,,/floor_1_temp
1551288163.479515406,192.168.10.102,192.168.10.104,5683,44483,12,68,2,2539,,
1551288163.479972317,192.168.10.104,192.168.10.102,5683,59180,12,0,2,53365,,
1551288164.481163201,192.168.10.102,192.168.10.105,53123,5683,12,69,0,32216,,
1551288164.481747046,192.168.10.105,192.168.10.102,5683,53123,12,0,2,32216,,
1551288164.481840977,192.168.10.102,192.168.10.104,40255,5683,12,69,0,18683,,
1551288164.482294294,192.168.10.104,192.168.10.102,5683,40255,12,0,2,18683,,
1551288165.483193461,192.168.10.102,192.168.10.104,44613,5683,12,69,0,2462,,
1551288165.483225186,192.168.10.102,192.168.10.105,44879,5683,12,69,0,62177,,
1551288165.483681182,192.168.10.105,192.168.10.102,5683,44879,12,0,2,62177,,
1551288165.483699258,192.168.10.104,192.168.10.102,5683,44613,12,0,2,2462,,
1551288166.485052260,192.168.10.102,192.168.10.105,48969,5683,12,69,0,54555,,
1551288166.485517389,192.168.10.105,192.168.10.102,5683,48969,12,0,2,54555,,
1551288166.485634779,192.168.10.102,192.168.10.104,49419,5683,12,69,0,40726,,
1551288166.486173869,192.168.10.104,192.168.10.102,5683,49419,12,0,2,40726,,
1551288167.487417338,192.168.10.102,192.168.10.105,57681,5683,12,69,0,60241,,
1551288167.487942203,192.168.10.105,192.168.10.102,5683,57681,12,0,2,60241,,
1551288167.487963974,192.168.10.102,192.168.10.104,40133,5683,12,69,0,35646,,
1551288167.488419284,192.168.10.104,192.168.10.102,5683,40133,12,0,2,35646,,
1551288168.489222095,192.168.10.102,192.168.10.105,55273,5683,12,69,0,4820,,
1551288168.489262228,192.168.10.102,192.168.10.104,48300,5683,12,69,0,16167,,
1551288168.489741422,192.168.10.105,192.168.10.102,5683,55273,12,0,2,4820,,
1551288168.489812520,192.168.10.104,192.168.10.102,5683,48300,12,0,2,16167,,
1551288169.491473979,192.168.10.102,192.168.10.104,36831,5683,12,69,0,52661,,
1551288169.491738752,192.168.10.102,192.168.10.105,56336,5683,12,69,0,28023,,
1551288169.492065986,192.168.10.104,192.168.10.102,5683,36831,12,0,2,52661,,
1551288169.492232617,192.168.10.105,192.168.10.102,5683,56336,12,0,2,28023,,
1551288170.493521212,192.168.10.102,192.168.10.104,45155,5683,12,69,0,61581,,
1551288170.493553213,192.168.10.102,192.168.10.105,38512,5683,12,69,0,54412,,
1551288170.494058655,192.168.10.104,192.168.10.102,5683,45155,12,0,2,61581,,
1551288170.494085634,192.168.10.105,192.168.10.102,5683,38512,12,0,2,54412,,
1551288170.494891605,192.168.10.104,192.168.10.102,38964,5683,29,3,0,9437,,/floor_1_temp
1551288170.495026155,192.168.10.102,192.168.10.104,5683,38964,12,68,2,9437,,
1551288171.495500685,192.168.10.102,192.168.10.104,49193,5683,12,69,0,55669,,
1551288171.496096753,192.168.10.102,192.168.10.105,35499,5683,12,69,0,35215,,
1551288171.496105170,192.168.10.104,192.168.10.102,5683,49193,12,0,2,55669,,
1551288171.496616586,192.168.10.105,192.168.10.102,5683,35499,12,0,2,35215,,
1551288171.497508827,192.168.10.105,192.168.10.102,42500,5683,37,3,0,24576,,/floor_1_light
1551288171.497647062,192.168.10.102,192.168.10.105,5683,42500,12,68,2,24576,,
1551288172.497536170,192.168.10.102,192.168.10.104,60247,5683,12,69,0,2107,,
1551288172.497963363,192.168.10.104,192.168.10.102,5683,60247,12,0,2,2107,,
1551288172.499436526,192.168.10.102,192.168.10.105,54659,5683,12,69,0,54896,,
1551288172.499890092,192.168.10.105,192.168.10.102,5683,54659,12,0,2,54896,,
1551288172.500639177,192.168.10.105,192.168.10.102,60969,5683,38,3,0,17724,,/floor_1_light
1551288172.500770993,192.168.10.102,192.168.10.105,5683,60969,12,68,2,17724,,
1551288173.499554667,192.168.10.102,192.168.10.104,60947,5683,12,69,0,4352,,
1551288173.499854234,192.168.10.104,192.168.10.102,5683,60947,12,0,2,4352,,
1551288173.502294816,192.168.10.102,192.168.10.105,52740,5683,12,69,0,44552,,
1551288173.502582791,192.168.10.105,192.168.10.102,5683,52740,12,0,2,44552,,
1551288174.501663360,192.168.10.102,192.168.10.104,43760,5683,12,69,0,47948,,
1551288174.502130306,192.168.10.104,192.168.10.102,5683,43760,12,0,2,47948,,
1551288174.503817399,192.168.10.102,192.168.10.105,58541,5683,12,69,0,5006,,
1551288174.504259408,192.168.10.105,192.168.10.102,5683,58541,12,0,2,5006,,
1551288175.503871409,192.168.10.102,192.168.10.104,51480,5683,12,69,0,63528,,
1551288175.504461228,192.168.10.104,192.168.10.102,53309,5683,29,3,0,1277,,/floor_1_temp
1551288175.504620153,192.168.10.102,192.168.10.104,5683,53309,12,68,2,1277,,
1551288175.505033321,192.168.10.104,192.168.10.102,5683,51480,12,0,2,63528,,
1551288175.505171671,192.168.10.102,192.168.10.105,52941,5683,12,69,0,32031,,
1551288175.505718198,192.168.10.105,192.168.10.102,5683,52941,12,0,2,32031,,
1551288176.506123156,192.168.10.102,192.168.10.104,33430,5683,12,69,0,19913,,
1551288176.506682571,192.168.10.104,192.168.10.102,5683,33430,12,0,2,19913,,
1551288176.507611986,192.168.10.102,192.168.10.105,35881,5683,12,69,0,62857,,
1551288176.508097834,192.168.10.105,192.168.10.102,5683,35881,12,0,2,62857,,
1551288177.508356005,192.168.10.102,192.168.10.104,40685,5683,12,69,0,27106,,
1551288177.508809696,192.168.10.104,192.168.10.102,5683,40685,12,0,2,27106,,
1551288177.509773897,192.168.10.104,192.168.10.102,43744,5683,29,3,0,30687,,/floor_1_temp
1551288177.509818943,192.168.10.102,192.168.10.105,54086,5683,12,69,0,17426,,
1551288177.510261133,192.168.10.105,192.168.10.102,5683,54086,12,0,2,17426,,
1551288177.510458328,192.168.10.102,192.168.10.104,5683,43744,12,68,2,30687,,
1551288178.509869358,192.168.10.102,192.168.10.104,59307,5683,12,69,0,10053,,
1551288178.510448927,192.168.10.104,192.168.10.102,5683,59307,12,0,2,10053,,
1551288178.512123446,192.168.10.102,192.168.10.105,59038,5683,12,69,0,32549,,
1551288178.512572706,192.168.10.105,192.168.10.102,5683,59038,12,0,2,32549,,
1551288179.512115310,192.168.10.102,192.168.10.104,39485,5683,12,69,0,50689,,
1551288179.512629490,192.168.10.104,192.168.10.102,5683,39485,12,0,2,50689,,
1551288179.514530662,192.168.10.102,192.168.10.105,37986,5683,12,69,0,16841,,
1551288179.515024116,192.168.10.105,192.168.10.102,5683,37986,12,0,2,16841,,
1551288180.514309908,192.168.10.102,192.168.10.104,59624,5683,12,69,0,29226,,
1551288180.514776143,192.168.10.104,192.168.10.102,5683,59624,12,0,2,29226,,
1551288180.517080389,192.168.10.102,192.168.10.105,57187,5683,12,69,0,13742,,
1551288180.517623876,192.168.10.105,192.168.10.102,5683,57187,12,0,2,13742,,
1551288181.516742606,192.168.10.102,192.168.10.104,48564,5683,12,69,0,44589,,
1551288181.517268778,192.168.10.104,192.168.10.102,5683,48564,12,0,2,44589,,
1551288181.519679292,192.168.10.102,192.168.10.105,60376,5683,12,69,0,1293,,
1551288181.520209510,192.168.10.105,192.168.10.102,5683,60376,12,0,2,1293,,
1551288182.519016579,192.168.10.102,192.168.10.104,47317,5683,12,69,0,54943,,
1551288182.519528325,192.168.10.104,192.168.10.102,5683,47317,12,0,2,54943,,
1551288182.522193513,192.168.10.102,192.168.10.105,47392,5683,12,69,0,53173,,
1551288182.522698429,192.168.10.105,192.168.10.102,5683,47392,12,0,2,53173,,
1551288183.521273291,192.168.10.102,192.168.10.104,56103,5683,12,69,0,23879,,
1551288183.521819462,192.168.10.104,192.168.10.102,58508,5683,29,3,0,5491,,/floor_1_temp
1551288183.521974826,192.168.10.102,192.168.10.104,5683,58508,12,68,2,5491,,
1551288183.522392191,192.168.10.104,192.168.10.102,5683,56103,12,0,2,23879,,
1551288183.522611503,192.168.10.102,192.168.10.105,37638,5683,12,69,0,43465,,
1551288183.523215533,192.168.10.105,192.168.10.102,5683,37638,12,0,2,43465,,
1551288184.523514020,192.168.10.102,192.168.10.104,38990,5683,12,69,0,60563,,
1551288184.524029426,192.168.10.104,192.168.10.102,5683,38990,12,0,2,60563,,
1551288184.525012614,192.168.10.102,192.168.10.105,46530,5683,12,69,0,1334,,
1551288184.525499304,192.168.10.105,192.168.10.102,5683,46530,12,0,2,1334,,
1551288185.525877587,192.168.10.102,192.168.10.104,47660,5683,12,69,0,63340,,
1551288185.526332991,192.168.10.104,192.168.10.102,5683,47660,12,0,2,63340,,
1551288185.527309645,192.168.10.102,192.168.10.105,59239,5683,12,69,0,61155,,
1551288185.527777172,192.168.10.105,192.168.10.102,5683,59239,12,0,2,61155,,
1551288186.528160841,192.168.10.102,192.168.10.104,38416,5683,12,69,0,40917,,
1551288186.528614127,192.168.10.104,192.168.10.102,5683,38416,12,0,2,40917,,
1551288186.529553417,192.168.10.102,192.168.10.105,51825,5683,12,69,0,38110,,
1551288186.530012462,192.168.10.105,192.168.10.102,5683,51825,12,0,2,38110,,
1551288187.530521063,192.168.10.102,192.168.10.104,34913,5683,12,69,0,5961,,
1551288187.530972271,192.168.10.104,192.168.10.102,5683,34913,12,0,2,5961,,
1551288187.531740167,192.168.10.102,192.168.10.105,35075,5683,12,69,0,61357,,
1551288187.532195001,192.168.10.105,192.168.10.102,5683,35075,12,0,2,61357,,
1551288187.532935343,192.168.10.105,192.168.10.102,59115,5683,37,3,0,3626,,/floor_1_light
1551288187.533067474,192.168.10.102,192.168.10.105,5683,59115,12,68,2,3626,,
1551288188.532774241,192.168.10.102,192.168.10.104,49944,5683,12,69,0,38468,,
1551288188.533327392,192.168.10.104,192.168.10.102,38491,5683,29,3,0,60376,,/floor_1_temp
1551288188.533484960,192.168.10.102,192.168.10.104,5683,38491,12,68,2,60376,,
1551288188.533901207,192.168.10.104,192.168.10.102,5683,49944,12,0,2,38468,,
1551288188.534093000,192.168.10.102,192.168.10.105,54742,5683,12,69,0,17464,,
1551288188.534572504,192.168.10.105,192.168.10.102,5683,54742,12,0,2,17464,,
1551288189.535614524,192.168.10.102,192.168.10.104,42605,5683,12,69,0,18121,,
1551288189.536529274,192.168.10.102,192.168.10.105,58046,5683,12,69,0,44663,,
1551288189.536675521,192.168.10.104,192.168.10.102,5683,42605,12,0,2,18121,,
1551288189.537049943,192.168.10.105,192.168.10.102,5683,58046,12,0,2,44663,,
1551288190.538546223,192.168.10.102,192.168.10.104,48058,5683,12,69,0,37051,,
1551288190.538686025,192.168.10.102,192.168.10.105,37742,5683,12,69,0,18684,,
1551288190.539146672,192.168.10.105,192.168.10.102,5683,37742,12,0,2,18684,,
1551288190.539205914,192.168.10.104,192.168.10.102,5683,48058,12,0,2,37051,,
1551288191.541072894,192.168.10.102,192.168.10.104,46397,5683,12,69,0,38543,,
1551288191.541100274,192.168.10.102,192.168.10.105,37659,5683,12,69,0,34103,,
1551288191.541636290,192.168.10.105,192.168.10.102,5683,37659,12,0,2,34103,,
1551288191.541635764,192.168.10.104,192.168.10.102,5683,46397,12,0,2,38543,,
1551288192.543407017,192.168.10.102,192.168.10.105,36089,5683,12,69,0,27647,,
1551288192.543587984,192.168.10.102,192.168.10.104,51873,5683,12,69,0,56222,,
1551288192.543988889,192.168.10.105,192.168.10.102,5683,36089,12,0,2,27647,,
1551288192.544187767,192.168.10.104,192.168.10.102,57726,5683,29,3,0,37365,,/floor_1_temp
1551288192.544310720,192.168.10.102,192.168.10.104,5683,57726,12,68,2,37365,,
1551288192.544799603,192.168.10.104,192.168.10.102,5683,51873,12,0,2,56222,,
1551288193.546039540,192.168.10.102,192.168.10.105,32830,5683,12,69,0,10611,,
1551288193.546561381,192.168.10.105,192.168.10.102,5683,32830,12,0,2,10611,,
1551288193.546612380,192.168.10.102,192.168.10.104,35604,5683,12,69,0,30675,,
1551288193.547061620,192.168.10.104,192.168.10.102,5683,35604,12,0,2,30675,,
1551288194.548198880,192.168.10.102,192.168.10.105,59321,5683,12,69,0,53702,,
1551288194.548303260,192.168.10.102,192.168.10.104,60021,5683,12,69,0,59909,,
1551288194.548496059,192.168.10.105,192.168.10.102,5683,59321,12,0,2,53702,,
1551288194.548623899,192.168.10.104,192.168.10.102,5683,60021,12,0,2,59909,,
1551288195.550425045,192.168.10.102,192.168.10.105,45285,5683,12,69,0,61168,,
1551288195.550451253,192.168.10.102,192.168.10.104,53834,5683,12,69,0,51481,,
1551288195.550921504,192.168.10.104,192.168.10.102,5683,53834,12,0,2,51481,,
1551288195.550934242,192.168.10.105,192.168.10.102,5683,45285,12,0,2,61168,,
1551288196.552961254,192.168.10.102,192.168.10.105,52710,5683,12,69,0,28428,,
1551288196.552991462,192.168.10.102,192.168.10.104,34568,5683,12,69,0,16928,,
1551288196.553554202,192.168.10.104,192.168.10.102,5683,34568,12,0,2,16928,,
1551288196.553554212,192.168.10.105,192.168.10.102,5683,52710,12,0,2,28428,,
1551288197.555748731,192.168.10.102,192.168.10.105,42983,5683,12,69,0,51545,,
1551288197.555781919,192.168.10.102,192.168.10.104,44247,5683,12,69,0,35039,,
1551288197.556235566,192.168.10.105,192.168.10.102,5683,42983,12,0,2,51545,,
1551288197.556294071,192.168.10.104,192.168.10.102,5683,44247,12,0,2,35039,,
1551288197.557117332,192.168.10.105,192.168.10.102,54202,5683,38,3,0,63424,,/floor_1_light
1551288197.557252994,192.168.10.102,192.168.10.105,5683,54202,12,68,2,63424,,
1551288198.558263083,192.168.10.102,192.168.10.104,33581,5683,12,69,0,64017,,
1551288198.558868694,192.168.10.104,192.168.10.102,5683,33581,12,0,2,64017,,
1551288198.559046427,192.168.10.102,192.168.10.105,41210,5683,12,69,0,25270,,
1551288198.559524789,192.168.10.105,192.168.10.102,5683,41210,12,0,2,25270,,
1551288199.560735078,192.168.10.102,192.168.10.104,55645,5683,12,69,0,36659,,
1551288199.561201584,192.168.10.104,192.168.10.102,5683,55645,12,0,2,36659,,
1551288199.561493466,192.168.10.102,192.168.10.105,53005,5683,12,69,0,51097,,
1551288199.562015111,192.168.10.105,192.168.10.102,51076,5683,37,3,0,13353,,/floor_1_light
1551288200.562790916,192.168.10.102,192.168.10.105,5683,51076,12,68,2,13353,,
1551288200.563188882,192.168.10.102,192.168.10.104,50294,5683,12,69,0,5393,,
1551288200.563625419,192.168.10.105,192.168.10.102,5683,53005,12,0,2,51097,,
1551288200.563651396,192.168.10.104,192.168.10.102,5683,50294,12,0,2,5393,,
1551288200.563656339,192.168.10.102,192.168.10.105,58749,5683,12,69,0,10828,,
1551288200.564006295,192.168.10.105,192.168.10.102,5683,58749,12,0,2,10828,,
1551288201.565688457,192.168.10.102,192.168.10.104,34601,5683,12,69,0,11787,,
1551288201.565810213,192.168.10.102,192.168.10.105,36354,5683,12,69,0,9062,,
1551288201.566280093,192.168.10.104,192.168.10.102,5683,34601,12,0,2,11787,,
1551288201.566308539,192.168.10.105,192.168.10.102,5683,36354,12,0,2,9062,,
1551288202.568315661,192.168.10.102,192.168.10.105,37467,5683,12,69,0,31221,,
1551288202.568363650,192.168.10.102,192.168.10.104,48122,5683,12,69,0,23464,,
1551288202.568846379,192.168.10.104,192.168.10.102,5683,48122,12,0,2,23464,,
1551288202.568913706,192.168.10.105,192.168.10.102,5683,37467,12,0,2,31221,,
1551288203.570763891,192.168.10.102,192.168.10.105,50264,5683,12,69,0,34259,,
1551288203.570798386,192.168.10.102,192.168.10.104,43448,5683,12,69,0,56678,,
1551288203.571292331,192.168.10.104,192.168.10.102,5683,43448,12,0,2,56678,,
1551288203.571336885,192.168.10.105,192.168.10.102,5683,50264,12,0,2,34259,,
1551288203.572093861,192.168.10.104,192.168.10.102,38998,5683,29,3,0,63472,,/floor_1_temp
1551288203.572217821,192.168.10.102,192.168.10.104,5683,38998,12,68,2,63472,,
1551288204.573152819,192.168.10.102,192.168.10.104,44610,5683,12,69,0,31086,,
1551288204.573623416,192.168.10.104,192.168.10.102,5683,44610,12,0,2,31086,,
1551288204.574062877,192.168.10.102,192.168.10.105,34884,5683,12,69,0,64129,,
1551288204.574570382,192.168.10.105,192.168.10.102,5683,34884,12,0,2,64129,,
1551288205.575517087,192.168.10.102,192.168.10.104,36080,5683,12,69,0,2655,,
1551288205.575985080,192.168.10.104,192.168.10.102,5683,36080,12,0,2,2655,,
1551288205.576536749,192.168.10.102,192.168.10.105,43861,5683,12,69,0,54062,,
1551288205.576998057,192.168.10.105,192.168.10.102,5683,43861,12,0,2,54062,,
1551288205.577750521,192.168.10.105,192.168.10.102,57319,5683,38,3,0,30230,,/floor_1_light
1551288205.577885662,192.168.10.102,192.168.10.105,5683,57319,12,68,2,30230,,
1551288206.577822435,192.168.10.102,192.168.10.104,58371,5683,12,69,0,4092,,
1551288206.578211768,192.168.10.104,192.168.10.102,52319,5683,29,3,0,6626,,/floor_1_temp
1551288206.578367859,192.168.10.102,192.168.10.104,5683,52319,12,68,2,6626,,
1551288206.578882329,192.168.10.104,192.168.10.102,5683,58371,12,0,2,4092,,
1551288206.579191372,192.168.10.102,192.168.10.105,39764,5683,12,69,0,31732,,
1551288206.579774426,192.168.10.105,192.168.10.102,5683,39764,12,0,2,31732,,
1551288206.580881794,192.168.10.105,192.168.10.102,53212,5683,37,3,0,42156,,/floor_1_light
1551288206.581037980,192.168.10.102,192.168.10.105,5683,53212,12,68,2,42156,,
1551288207.580694904,192.168.10.102,192.168.10.104,47974,5683,12,69,0,9799,,
1551288207.581960526,192.168.10.104,192.168.10.102,5683,47974,12,0,2,9799,,
1551288207.582209076,192.168.10.102,192.168.10.105,59481,5683,12,69,0,45248,,
1551288207.582839418,192.168.10.105,192.168.10.102,5683,59481,12,0,2,45248,,
1551288208.583146161,192.168.10.102,192.168.10.104,55959,5683,12,69,0,52234,,
1551288208.583623803,192.168.10.104,192.168.10.102,5683,55959,12,0,2,52234,,
1551288208.583764912,192.168.10.102,192.168.10.105,44740,5683,12,69,0,49135,,
1551288208.584308935,192.168.10.105,192.168.10.102,5683,44740,12,0,2,49135,,
1551288209.585513508,192.168.10.102,192.168.10.104,55295,5683,12,69,0,26131,,
1551288209.586042724,192.168.10.104,192.168.10.102,5683,55295,12,0,2,26131,,
1551288209.586144031,192.168.10.102,192.168.10.105,57465,5683,12,69,0,3825,,
1551288209.586641856,192.168.10.105,192.168.10.102,5683,57465,12,0,2,3825,,
1551288210.587884770,192.168.10.102,192.168.10.104,41278,5683,12,69,0,24035,,
1551288210.588451981,192.168.10.104,192.168.10.102,5683,41278,12,0,2,24035,,
1551288210.588467228,192.168.10.102,192.168.10.105,35949,5683,12,69,0,3009,,
1551288210.588939482,192.168.10.105,192.168.10.102,5683,35949,12,0,2,3009,,
1551288211.590413775,192.168.10.102,192.168.10.104,54222,5683,12,69,0,29823,,
1551288211.590869489,192.168.10.102,192.168.10.105,46511,5683,12,69,0,45856,,
1551288211.591005496,192.168.10.104,192.168.10.102,5683,54222,12,0,2,29823,,
1551288211.591382282,192.168.10.105,192.168.10.102,51455,5683,38,3,0,33590,,/floor_1_light
1551288212.592223213,192.168.10.102,192.168.10.105,5683,51455,12,68,2,33590,,
1551288212.592876248,192.168.10.102,192.168.10.104,55074,5683,12,69,0,16220,,
1551288212.592963605,192.168.10.102,192.168.10.105,34163,5683,12,69,0,28271,,
1551288212.593024137,192.168.10.105,192.168.10.102,5683,46511,12,0,2,45856,,
1551288212.593375536,192.168.10.104,192.168.10.102,5683,55074,12,0,2,16220,,
1551288212.593407958,192.168.10.105,192.168.10.102,5683,34163,12,0,2,28271,,
1551288213.595423494,192.168.10.102,192.168.10.104,41332,5683,12,69,0,53673,,
1551288213.595447634,192.168.10.102,192.168.10.105,51507,5683,12,69,0,55749,,
1551288213.595893435,192.168.10.104,192.168.10.102,5683,41332,12,0,2,53673,,
1551288213.595901977,192.168.10.105,192.168.10.102,5683,51507,12,0,2,55749,,
1551288214.597891596,192.168.10.102,192.168.10.105,54070,5683,12,69,0,27006,,
1551288214.597919776,192.168.10.102,192.168.10.104,53135,5683,12,69,0,1507,,
1551288214.598492981,192.168.10.104,192.168.10.102,5683,53135,12,0,2,1507,,
1551288214.598492971,192.168.10.105,192.168.10.102,5683,54070,12,0,2,27006,,
1551288215.599894779,192.168.10.102,192.168.10.104,46239,5683,12,69,0,45199,,
1551288215.599933890,192.168.10.102,192.168.10.105,39898,5683,12,69,0,28138,,
1551288215.600344535,192.168.10.104,192.168.10.102,5683,46239,12,0,2,45199,,
1551288215.600359136,192.168.10.105,192.168.10.102,5683,39898,12,0,2,28138,,
1551288215.601132345,192.168.10.104,192.168.10.102,47876,5683,29,3,0,36278,,/floor_1_temp
1551288215.601253260,192.168.10.102,192.168.10.104,5683,47876,12,68,2,36278,,
1551288216.602200740,192.168.10.102,192.168.10.104,55589,5683,12,69,0,6205,,
1551288216.602374526,192.168.10.102,192.168.10.105,55674,5683,12,69,0,51028,,
1551288216.602775517,192.168.10.104,192.168.10.102,5683,55589,12,0,2,6205,,
1551288216.602890834,192.168.10.105,192.168.10.102,5683,55674,12,0,2,51028,,
1551288217.603764762,192.168.10.102,192.168.10.104,57613,5683,12,69,0,565,,
1551288217.604407392,192.168.10.104,192.168.10.102,5683,57613,12,0,2,565,,
1551288217.604686861,192.168.10.102,192.168.10.105,36255,5683,12,69,0,44367,,
1551288217.605066128,192.168.10.105,192.168.10.102,5683,36255,12,0,2,44367,,
1551288218.605390702,192.168.10.102,192.168.10.104,57077,5683,12,69,0,53272,,
1551288218.605872505,192.168.10.102,192.168.10.105,56881,5683,12,69,0,33973,,
1551288218.605957197,192.168.10.104,192.168.10.102,5683,57077,12,0,2,53272,,
1551288218.606483865,192.168.10.105,192.168.10.102,5683,56881,12,0,2,33973,,
1551288218.606970259,192.168.10.104,192.168.10.102,49629,5683,29,3,0,9079,,/floor_1_temp
1551288218.607078636,192.168.10.102,192.168.10.104,5683,49629,12,68,2,9079,,
1551288219.607715509,192.168.10.102,192.168.10.104,59837,5683,12,69,0,17120,,
1551288219.608287052,192.168.10.104,192.168.10.102,5683,59837,12,0,2,17120,,
1551288219.608407238,192.168.10.102,192.168.10.105,33950,5683,12,69,0,27202,,
1551288219.608784785,192.168.10.105,192.168.10.102,5683,33950,12,0,2,27202,,
1551288220.610186880,192.168.10.102,192.168.10.104,59708,5683,12,69,0,16933,,
1551288220.610576098,192.168.10.102,192.168.10.105,51115,5683,12,69,0,1528,,
1551288220.610722124,192.168.10.104,192.168.10.102,5683,59708,12,0,2,16933,,
1551288220.611139894,192.168.10.105,192.168.10.102,5683,51115,12,0,2,1528,,
1551288221.612787116,192.168.10.102,192.168.10.104,50788,5683,12,69,0,30284,,
1551288221.612819693,192.168.10.102,192.168.10.105,38654,5683,12,69,0,37169,,
1551288221.613295437,192.168.10.104,192.168.10.102,5683,50788,12,0,2,30284,,
1551288221.613305691,192.168.10.105,192.168.10.102,5683,38654,12,0,2,37169,,
1551288222.614198786,192.168.10.102,192.168.10.104,54152,5683,12,69,0,62770,,
1551288222.614809159,192.168.10.104,192.168.10.102,5683,54152,12,0,2,62770,,
1551288222.615169596,192.168.10.102,192.168.10.105,50143,5683,12,69,0,25853,,
1551288222.615669820,192.168.10.105,192.168.10.102,5683,50143,12,0,2,25853,,
1551288223.615812668,192.168.10.102,192.168.10.104,50799,5683,12,69,0,25589,,
1551288223.616370230,192.168.10.104,192.168.10.102,5683,50799,12,0,2,25589,,
1551288223.617434106,192.168.10.102,192.168.10.105,59734,5683,12,69,0,35993,,
1551288223.617880928,192.168.10.105,192.168.10.102,5683,59734,12,0,2,35993,,
1551288224.618446522,192.168.10.102,192.168.10.104,43952,5683,12,69,0,44739,,
1551288224.618914615,192.168.10.104,192.168.10.102,36306,5683,29,3,0,56527,,/floor_1_temp
1551288224.619065683,192.168.10.102,192.168.10.104,5683,36306,12,68,2,56527,,
1551288224.619628874,192.168.10.104,192.168.10.102,5683,43952,12,0,2,44739,,
1551288224.619694188,192.168.10.102,192.168.10.105,53802,5683,12,69,0,60963,,
1551288224.620125713,192.168.10.105,192.168.10.102,5683,53802,12,0,2,60963,,
1551288224.620870546,192.168.10.105,192.168.10.102,57108,5683,37,3,0,28082,,/floor_1_light
1551288224.620997435,192.168.10.102,192.168.10.105,5683,57108,12,68,2,28082,,
1551288225.621485898,192.168.10.102,192.168.10.104,35723,5683,12,69,0,9732,,
1551288225.622012656,192.168.10.104,192.168.10.102,43458,5683,29,3,0,25890,,/floor_1_temp
1551288225.622174425,192.168.10.102,192.168.10.104,5683,43458,12,68,2,25890,,
1551288225.622657059,192.168.10.104,192.168.10.102,5683,35723,12,0,2,9732,,
1551288225.622778074,192.168.10.102,192.168.10.105,45390,5683,12,69,0,57303,,
1551288225.623295904,192.168.10.105,192.168.10.102,5683,45390,12,0,2,57303,,
1551288226.624505916,192.168.10.102,192.168.10.104,59147,5683,12,69,0,21706,,
1551288226.625074214,192.168.10.104,192.168.10.102,40483,5683,29,3,0,20246,,/floor_1_temp
1551288226.625099901,192.168.10.102,192.168.10.105,34216,5683,12,69,0,52270,,
1551288226.625542091,192.168.10.105,192.168.10.102,5683,34216,12,0,2,52270,,
1551288226.625757303,192.168.10.102,192.168.10.104,5683,40483,12,68,2,20246,,
1551288226.626287405,192.168.10.104,192.168.10.102,5683,59147,12,0,2,21706,,
1551288226.626519140,192.168.10.105,192.168.10.102,44363,5683,38,3,0,42600,,/floor_1_light
